Order ID,Order Date,Ship Date,Ship Mode Key,Customer Key,Segment Key,Sales Team Key,Location Key,Product Key,Quantity,Sales,Discount,Cost,Profit,Customer Value
"CA-2014-143413",2014-05-24 00:00:00.000,2014-05-30 00:00:00.000,4,"RP-19390",1,10,34,692,3,116.28,0,59.3,56.977199999999996,"Low Value"
"US-2014-163146",2014-05-16 00:00:00.000,2014-05-20 00:00:00.000,4,"CC-12475",1,10,528,1747,3,56.400000000000006,0,53.02,3.3840000000000003,"Low Value"
"CA-2014-114433",2014-05-13 00:00:00.000,2014-05-17 00:00:00.000,4,"NP-18325",1,10,415,1717,3,149.97,0,97.48,52.489499999999992,"Low Value"
"CA-2014-159709",2014-05-10 00:00:00.000,2014-05-15 00:00:00.000,4,"AI-10855",1,10,271,1068,3,158.13,0,80.65,77.4837,"Low Value"
"US-2014-102071",2014-05-09 00:00:00.000,2014-05-15 00:00:00.000,4,"PG-18820",1,10,530,1514,3,167.97,0,127.66,40.31280000000001,"Low Value"
"CA-2014-166086",2014-05-07 00:00:00.000,2014-05-12 00:00:00.000,4,"CT-11995",1,10,301,1166,3,16.14,0,8.23,7.9086,"Low Value"
"CA-2014-166086",2014-05-07 00:00:00.000,2014-05-12 00:00:00.000,4,"CT-11995",1,10,301,1286,3,8.64,0,6.13,2.5056,"Low Value"
"CA-2014-164315",2014-04-02 00:00:00.000,2014-04-08 00:00:00.000,4,"RD-19585",1,10,23,633,3,15.84,0,8.71,7.128,"Low Value"
"US-2014-137869",2014-03-28 00:00:00.000,2014-04-02 00:00:00.000,4,"CV-12295",1,10,145,1140,3,6.12,0,3.24,2.8763999999999994,"Low Value"
"US-2014-103338",2014-03-11 00:00:00.000,2014-03-15 00:00:00.000,4,"RB-19435",1,10,503,758,3,7.98,0,5.91,2.0747999999999998,"Low Value"
"CA-2014-127614",2014-02-11 00:00:00.000,2014-02-15 00:00:00.000,4,"NF-18385",1,10,88,1742,3,234.45000000000002,0,131.29,103.15800000000003,"Low Value"
"CA-2014-146997",2014-01-23 00:00:00.000,2014-01-27 00:00:00.000,4,"SG-20605",1,10,281,1076,3,5.9399999999999995,0,5.94,0,"Low Value"
"US-2014-147627",2014-01-20 00:00:00.000,2014-01-26 00:00:00.000,4,"HL-15040",1,10,266,1371,3,23.34,0,12.37,10.9698,"Low Value"
"US-2014-147627",2014-01-20 00:00:00.000,2014-01-26 00:00:00.000,4,"HL-15040",1,10,266,755,3,23.34,0,12.37,10.9698,"Low Value"
"US-2014-147627",2014-01-20 00:00:00.000,2014-01-26 00:00:00.000,4,"HL-15040",1,10,266,741,3,23.34,0,12.37,10.9698,"Low Value"
"US-2014-147627",2014-01-20 00:00:00.000,2014-01-26 00:00:00.000,4,"HL-15040",1,10,266,646,3,23.34,0,12.37,10.9698,"Low Value"
"US-2014-147627",2014-01-20 00:00:00.000,2014-01-26 00:00:00.000,4,"HL-15040",1,10,266,569,3,23.34,0,12.37,10.9698,"Low Value"
"US-2014-147627",2014-01-20 00:00:00.000,2014-01-26 00:00:00.000,4,"HL-15040",1,10,266,461,3,23.34,0,12.37,10.9698,"Low Value"
"US-2014-147627",2014-01-20 00:00:00.000,2014-01-26 00:00:00.000,4,"HL-15040",1,10,266,953,3,23.34,0,12.37,10.9698,"Low Value"
"US-2014-147627",2014-01-20 00:00:00.000,2014-01-26 00:00:00.000,4,"HL-15040",1,10,266,1057,3,6.63,0,4.84,1.7901,"Low Value"
"US-2014-147627",2014-01-20 00:00:00.000,2014-01-26 00:00:00.000,4,"HL-15040",1,10,266,1238,3,23.34,0,12.37,10.9698,"Low Value"
"CA-2014-167927",2014-01-20 00:00:00.000,2014-01-26 00:00:00.000,4,"XP-21865",1,10,615,97,3,272.94,0,242.92,30.023400000000009,"Low Value"
"US-2014-147627",2014-01-20 00:00:00.000,2014-01-26 00:00:00.000,4,"HL-15040",1,10,266,1334,3,23.34,0,12.37,10.9698,"Low Value"
"CA-2014-167927",2014-01-20 00:00:00.000,2014-01-26 00:00:00.000,4,"XP-21865",1,10,615,584,3,43.92,0,31.18,12.736799999999999,"Low Value"
"CA-2014-167927",2014-01-20 00:00:00.000,2014-01-26 00:00:00.000,4,"XP-21865",1,10,615,199,3,14.73,0,9.87,4.8608999999999991,"Low Value"
"CA-2017-130631",2017-12-29 00:00:00.000,2018-01-02 00:00:00.000,4,"BS-11755",1,10,164,263,2,68.46,0,47.92,20.537999999999997,"Low Value"
"CA-2017-144827",2017-12-21 00:00:00.000,2017-12-27 00:00:00.000,4,"SE-20110",1,10,124,1444,2,124.36,0,90.78,33.577200000000005,"Low Value"
"CA-2017-146164",2017-12-22 00:00:00.000,2017-12-26 00:00:00.000,4,"CM-12190",1,10,493,1059,2,31.16,0,23.37,7.7899999999999991,"Low Value"
"CA-2017-146164",2017-12-22 00:00:00.000,2017-12-26 00:00:00.000,4,"CM-12190",1,10,493,69,2,607.52,0,510.32,97.203200000000038,"Low Value"
"CA-2017-163405",2017-12-21 00:00:00.000,2017-12-25 00:00:00.000,4,"BN-11515",1,10,326,1056,2,5.88,0,4.17,1.7051999999999996,"Low Value"
"CA-2017-115602",2017-12-18 00:00:00.000,2017-12-24 00:00:00.000,4,"DJ-13630",1,10,397,1442,2,3.2,0,1.82,1.3760000000000003,"Low Value"
"CA-2017-105886",2017-12-18 00:00:00.000,2017-12-23 00:00:00.000,4,"DB-13660",1,10,416,264,2,18.96,0,10.43,8.532,"Low Value"
"CA-2017-103443",2017-12-17 00:00:00.000,2017-12-23 00:00:00.000,4,"AT-10735",1,10,397,1200,2,166.72,0,125.04,41.680000000000007,"Low Value"
"CA-2017-103443",2017-12-17 00:00:00.000,2017-12-23 00:00:00.000,4,"AT-10735",1,10,397,43,2,124.36,0,97,27.3592,"Low Value"
"CA-2017-122770",2017-12-13 00:00:00.000,2017-12-18 00:00:00.000,4,"EP-13915",1,10,528,686,2,12.96,0,6.61,6.3504000000000005,"Low Value"
"CA-2017-153871",2017-12-11 00:00:00.000,2017-12-17 00:00:00.000,4,"RB-19435",1,10,457,739,2,735.98,0,404.79,331.191,"Low Value"
"CA-2017-100230",2017-12-11 00:00:00.000,2017-12-15 00:00:00.000,4,"AA-10375",1,10,398,1604,2,116.98,0,87.74,29.245000000000005,"Low Value"
"CA-2017-101798",2017-12-11 00:00:00.000,2017-12-15 00:00:00.000,4,"MV-18190",1,10,397,1634,2,39.98,0,26.39,13.593199999999996,"Low Value"
"CA-2017-117324",2017-12-08 00:00:00.000,2017-12-13 00:00:00.000,4,"JP-15520",1,10,334,1425,2,61.06,0,32.97,28.087600000000002,"Low Value"
"CA-2017-166926",2017-12-01 00:00:00.000,2017-12-08 00:00:00.000,4,"SO-20335",1,10,545,79,2,141.96,0,100.79,41.168399999999991,"Low Value"
"CA-2017-135860",2017-12-01 00:00:00.000,2017-12-07 00:00:00.000,4,"JH-15985",1,10,509,1502,2,131.98,0,96.35,35.634600000000006,"Low Value"
"CA-2017-168641",2017-11-24 00:00:00.000,2017-12-01 00:00:00.000,4,"KA-16525",1,10,398,460,2,12.96,0,6.74,6.2208000000000006,"Low Value"
"CA-2017-101665",2017-11-25 00:00:00.000,2017-12-01 00:00:00.000,4,"TZ-21580",1,10,528,1298,2,5.16,0,3.82,1.3416000000000001,"Low Value"
"CA-2017-168641",2017-11-24 00:00:00.000,2017-12-01 00:00:00.000,4,"KA-16525",1,10,398,501,2,167.96,0,89.02,78.9412,"Low Value"
"CA-2017-165687",2017-11-17 00:00:00.000,2017-11-23 00:00:00.000,4,"CS-12355",1,10,517,893,2,35.04,0,22.78,12.264,"Low Value"
"CA-2017-101042",2017-11-19 00:00:00.000,2017-11-23 00:00:00.000,4,"AB-10105",1,10,233,565,2,21.96,0,11.2,10.7604,"Low Value"
"CA-2017-164364",2017-11-12 00:00:00.000,2017-11-16 00:00:00.000,4,"CS-12355",1,10,546,1372,2,9.96,0,5.38,4.5816,"Low Value"
"CA-2017-100013",2017-11-06 00:00:00.000,2017-11-11 00:00:00.000,4,"ZC-21910",1,10,322,1433,2,15.28,0,7.79,7.4872,"Low Value"
"CA-2017-100013",2017-11-06 00:00:00.000,2017-11-11 00:00:00.000,4,"ZC-21910",1,10,322,1402,2,5.68,0,3.92,1.7607999999999997,"Low Value"
"CA-2017-121615",2017-11-03 00:00:00.000,2017-11-09 00:00:00.000,4,"DL-12925",1,10,158,653,2,8.56,0,4.71,3.8519999999999994,"Low Value"
"CA-2017-157196",2017-11-05 00:00:00.000,2017-11-09 00:00:00.000,4,"AA-10645",1,10,526,1322,2,12.96,0,6.74,6.2208000000000006,"Low Value"
"CA-2017-169005",2017-11-02 00:00:00.000,2017-11-06 00:00:00.000,4,"BG-11035",1,10,559,1144,2,5.56,0,4.11,1.4455999999999998,"Low Value"
"CA-2017-123491",2017-10-30 00:00:00.000,2017-11-05 00:00:00.000,4,"JK-15205",1,10,528,410,2,7.42,0,3.71,3.71,"Low Value"
"CA-2017-155558",2017-10-26 00:00:00.000,2017-11-02 00:00:00.000,4,"PG-18895",1,10,493,1107,2,6.16,0,3.2,2.9568,"Low Value"
"CA-2017-158743",2017-10-20 00:00:00.000,2017-10-27 00:00:00.000,4,"IG-15085",1,10,313,1328,2,39.96,0,21.18,18.7812,"Low Value"
"CA-2017-150091",2017-10-12 00:00:00.000,2017-10-16 00:00:00.000,4,"NP-18670",1,10,289,325,2,40.48,0,23.07,17.4064,"Low Value"
"CA-2017-141873",2017-10-09 00:00:00.000,2017-10-14 00:00:00.000,4,"HG-14845",1,10,400,713,2,18.98,0,10.06,8.9206,"Low Value"
"CA-2017-152709",2017-10-07 00:00:00.000,2017-10-12 00:00:00.000,4,"DB-13210",1,10,150,872,2,85.52,0,63.28,22.2352,"Low Value"
"CA-2017-137414",2017-10-02 00:00:00.000,2017-10-06 00:00:00.000,4,"CM-12115",1,10,529,243,2,17.46,0,11.52,5.936399999999999,"Low Value"
"CA-2017-144904",2017-09-25 00:00:00.000,2017-10-01 00:00:00.000,4,"KW-16435",1,10,397,984,2,5.56,0,4.11,1.4455999999999998,"Low Value"
"CA-2017-144904",2017-09-25 00:00:00.000,2017-10-01 00:00:00.000,4,"KW-16435",1,10,397,972,2,20.7,0,10.76,9.936,"Low Value"
"CA-2017-123778",2017-09-23 00:00:00.000,2017-09-30 00:00:00.000,4,"BS-11755",1,10,528,663,2,160.96,0,112.67,48.288,"Low Value"
"CA-2017-162481",2017-09-25 00:00:00.000,2017-09-29 00:00:00.000,4,"CT-11995",1,10,493,1312,2,8.26,0,4.38,3.8822,"Low Value"
"CA-2017-117009",2017-09-22 00:00:00.000,2017-09-28 00:00:00.000,4,"BK-11260",1,10,538,1119,2,21.96,0,15.81,6.1488000000000014,"Low Value"
"CA-2017-161970",2017-09-22 00:00:00.000,2017-09-27 00:00:00.000,4,"PB-19105",1,10,553,902,2,12.96,0,6.74,6.2208000000000006,"Low Value"
"CA-2017-100111",2017-09-20 00:00:00.000,2017-09-26 00:00:00.000,4,"SV-20365",1,10,398,1172,2,4.36,0,2.57,1.7876000000000003,"Low Value"
"CA-2017-100111",2017-09-20 00:00:00.000,2017-09-26 00:00:00.000,4,"SV-20365",1,10,398,1624,2,212.8,0,117.04,95.759999999999991,"Low Value"
"CA-2017-100111",2017-09-20 00:00:00.000,2017-09-26 00:00:00.000,4,"SV-20365",1,10,398,1744,2,72.64,0,50.85,21.791999999999994,"Low Value"
"CA-2017-100111",2017-09-20 00:00:00.000,2017-09-26 00:00:00.000,4,"SV-20365",1,10,398,965,2,13.76,0,7.43,6.3295999999999992,"Low Value"
"CA-2017-108931",2017-09-14 00:00:00.000,2017-09-19 00:00:00.000,4,"HZ-14950",1,10,400,752,2,8.56,0,4.71,3.8519999999999994,"Low Value"
"CA-2017-108931",2017-09-14 00:00:00.000,2017-09-19 00:00:00.000,4,"HZ-14950",1,10,400,931,2,11.56,0,5.9,5.6644000000000005,"Low Value"
"US-2017-116652",2017-09-15 00:00:00.000,2017-09-19 00:00:00.000,4,"RD-19480",1,10,528,885,2,108.96,0,78.45,30.508800000000008,"Low Value"
"US-2017-159562",2017-09-09 00:00:00.000,2017-09-15 00:00:00.000,4,"JB-16000",1,10,504,1473,2,17.48,0,9.26,8.2156,"Low Value"
"US-2017-159562",2017-09-09 00:00:00.000,2017-09-15 00:00:00.000,4,"JB-16000",1,10,504,772,2,17.48,0,9.26,8.2156,"Low Value"
"CA-2017-147410",2017-09-04 00:00:00.000,2017-09-08 00:00:00.000,4,"EJ-14155",1,10,538,857,2,421.1,0,315.82,105.27499999999998,"Low Value"
"CA-2017-117198",2017-08-31 00:00:00.000,2017-09-05 00:00:00.000,4,"BG-11035",1,10,373,1820,2,659.9,0,442.13,217.76699999999994,"Low Value"
"CA-2017-126956",2017-08-21 00:00:00.000,2017-08-28 00:00:00.000,4,"GT-14710",1,10,288,1323,2,15.28,0,7.79,7.4872,"Low Value"
"CA-2017-162936",2017-08-18 00:00:00.000,2017-08-22 00:00:00.000,4,"CM-12160",1,10,393,1736,2,23.18,0,15.53,7.6493999999999982,"Low Value"
"CA-2017-138548",2017-08-15 00:00:00.000,2017-08-21 00:00:00.000,4,"JG-15160",1,10,457,948,2,97.84,0,72.4,25.4384,"Low Value"
"CA-2017-143063",2017-08-10 00:00:00.000,2017-08-15 00:00:00.000,4,"IL-15100",1,10,110,334,2,121.3,0,95.83,25.473,"Low Value"
"CA-2017-117023",2017-08-07 00:00:00.000,2017-08-12 00:00:00.000,4,"JW-15955",1,10,318,1190,2,11.68,0,6.19,5.4895999999999994,"Low Value"
"CA-2017-156776",2017-08-07 00:00:00.000,2017-08-11 00:00:00.000,4,"JL-15505",1,10,616,970,2,24.56,0,13.02,11.543199999999999,"Low Value"
"CA-2017-128328",2017-08-05 00:00:00.000,2017-08-09 00:00:00.000,4,"PO-18865",1,10,254,1855,2,79.78,0,50.26,29.5186,"Low Value"
"US-2017-130953",2017-07-29 00:00:00.000,2017-08-03 00:00:00.000,4,"RF-19735",1,10,419,737,2,33.48,0,17.07,16.405199999999997,"Low Value"
"US-2017-130953",2017-07-29 00:00:00.000,2017-08-03 00:00:00.000,4,"RF-19735",1,10,419,1150,2,137.62,0,77.07,60.552800000000005,"Low Value"
"US-2017-115301",2017-07-29 00:00:00.000,2017-08-02 00:00:00.000,4,"VG-21790",1,10,544,351,2,115.96,0,90.45,25.511200000000002,"Low Value"
"CA-2017-104731",2017-07-21 00:00:00.000,2017-07-27 00:00:00.000,4,"AM-10705",1,10,517,949,2,231.72,0,220.13,11.585999999999984,"Low Value"
"CA-2017-145429",2017-07-21 00:00:00.000,2017-07-25 00:00:00.000,4,"SW-20455",1,10,525,581,2,16.34,0,8.66,7.6798,"Low Value"
"CA-2017-121083",2017-07-09 00:00:00.000,2017-07-15 00:00:00.000,4,"JF-15190",1,10,336,1627,2,257.98,0,183.17,74.8142,"Low Value"
"CA-2017-108560",2017-07-08 00:00:00.000,2017-07-15 00:00:00.000,4,"JC-15385",1,10,271,158,2,198.46,0,99.23,99.23,"Low Value"
"CA-2017-108560",2017-07-08 00:00:00.000,2017-07-15 00:00:00.000,4,"JC-15385",1,10,271,1775,2,50,0,39.5,10.5,"Low Value"
"CA-2017-134306",2017-07-08 00:00:00.000,2017-07-12 00:00:00.000,4,"TD-20995",1,10,331,971,2,12.96,0,8.81,4.1472,"Low Value"
"CA-2017-134306",2017-07-08 00:00:00.000,2017-07-12 00:00:00.000,4,"TD-20995",1,10,331,398,2,24.56,0,13.02,11.543199999999999,"Low Value"
"CA-2017-134306",2017-07-08 00:00:00.000,2017-07-12 00:00:00.000,4,"TD-20995",1,10,331,1443,2,24.56,0,13.02,11.543199999999999,"Low Value"
"CA-2017-134306",2017-07-08 00:00:00.000,2017-07-12 00:00:00.000,4,"TD-20995",1,10,331,673,2,24.56,0,13.02,11.543199999999999,"Low Value"
"CA-2017-134306",2017-07-08 00:00:00.000,2017-07-12 00:00:00.000,4,"TD-20995",1,10,331,785,2,24.56,0,13.02,11.543199999999999,"Low Value"
"CA-2017-134306",2017-07-08 00:00:00.000,2017-07-12 00:00:00.000,4,"TD-20995",1,10,331,1329,2,24.56,0,13.02,11.543199999999999,"Low Value"
"CA-2017-134306",2017-07-08 00:00:00.000,2017-07-12 00:00:00.000,4,"TD-20995",1,10,331,1161,2,24.56,0,13.02,11.543199999999999,"Low Value"
"CA-2017-134306",2017-07-08 00:00:00.000,2017-07-12 00:00:00.000,4,"TD-20995",1,10,331,1221,2,24.56,0,13.02,11.543199999999999,"Low Value"
"CA-2017-134306",2017-07-08 00:00:00.000,2017-07-12 00:00:00.000,4,"TD-20995",1,10,331,1361,2,24.56,0,13.02,11.543199999999999,"Low Value"
"CA-2017-147039",2017-06-29 00:00:00.000,2017-07-04 00:00:00.000,4,"AA-10315",1,10,365,1162,2,11.54,0,5.77,5.77,"Low Value"
"CA-2017-101434",2017-06-20 00:00:00.000,2017-06-27 00:00:00.000,4,"TR-21325",1,10,41,1398,2,9.82,0,5.01,4.8118,"Low Value"
"CA-2017-138870",2017-06-19 00:00:00.000,2017-06-23 00:00:00.000,4,"GA-14515",1,10,529,742,2,24.56,0,13.02,11.543199999999999,"Low Value"
"CA-2017-117436",2017-06-08 00:00:00.000,2017-06-14 00:00:00.000,4,"LW-17125",1,10,412,744,2,10.36,0,5.28,5.0764,"Low Value"
"CA-2017-100426",2017-06-04 00:00:00.000,2017-06-08 00:00:00.000,4,"DC-12850",1,10,184,1065,2,12.48,0,6.86,5.616,"Low Value"
"CA-2017-121580",2017-05-29 00:00:00.000,2017-06-04 00:00:00.000,4,"ML-17410",1,10,110,402,2,465.16,0,344.22,120.9416,"Low Value"
"CA-2017-107853",2017-05-26 00:00:00.000,2017-05-31 00:00:00.000,4,"CD-11920",1,10,417,636,2,12.96,0,6.74,6.2208000000000006,"Low Value"
"CA-2017-152968",2017-05-26 00:00:00.000,2017-05-30 00:00:00.000,4,"BM-11785",1,10,228,1800,2,23.08,0,16.16,6.9239999999999995,"Low Value"
"CA-2017-117863",2017-05-18 00:00:00.000,2017-05-23 00:00:00.000,4,"TS-21340",1,10,400,144,2,14.56,0,8.3,6.2608000000000015,"Low Value"
"CA-2017-153787",2017-05-19 00:00:00.000,2017-05-23 00:00:00.000,4,"AT-10735",1,10,546,1016,2,97.16,0,68.98,28.176399999999987,"Low Value"
"US-2017-110604",2017-05-15 00:00:00.000,2017-05-20 00:00:00.000,4,"JF-15295",1,10,544,177,2,39.96,0,22.78,17.182800000000004,"Low Value"
"CA-2017-115546",2017-05-14 00:00:00.000,2017-05-18 00:00:00.000,4,"AH-10465",1,10,398,595,2,22.58,0,16.71,5.8707999999999991,"Low Value"
"US-2017-141943",2017-05-05 00:00:00.000,2017-05-09 00:00:00.000,4,"DK-12985",1,10,528,841,2,23.16,0,11.58,11.58,"Low Value"
"US-2017-141943",2017-05-05 00:00:00.000,2017-05-09 00:00:00.000,4,"DK-12985",1,10,528,432,2,23.16,0,11.58,11.58,"Low Value"
"CA-2017-108553",2017-04-23 00:00:00.000,2017-04-29 00:00:00.000,4,"SK-19990",1,10,400,887,2,121.94,0,86.58,35.362599999999986,"Low Value"
"CA-2017-128965",2017-04-17 00:00:00.000,2017-04-22 00:00:00.000,4,"PS-18760",1,10,324,538,2,7.38,0,3.91,3.4686,"Low Value"
"CA-2017-147942",2017-04-01 00:00:00.000,2017-04-05 00:00:00.000,4,"MS-17365",1,10,530,675,2,5.78,0,3.06,2.7166,"Low Value"
"US-2017-143770",2017-03-20 00:00:00.000,2017-03-24 00:00:00.000,4,"RD-19720",1,10,361,1746,2,238,0,199.92,38.080000000000013,"Low Value"
"US-2017-143770",2017-03-20 00:00:00.000,2017-03-24 00:00:00.000,4,"RD-19720",1,10,361,615,2,61.96,0,34.08,27.881999999999998,"Low Value"
"US-2017-146906",2017-03-13 00:00:00.000,2017-03-17 00:00:00.000,4,"MT-17815",1,10,399,1663,2,299.9,0,224.92,74.975,"Low Value"
"CA-2017-104080",2017-03-08 00:00:00.000,2017-03-15 00:00:00.000,4,"AH-10210",1,10,10,687,2,3.36,0,2.49,0.87360000000000015,"Low Value"
"CA-2017-111815",2017-03-03 00:00:00.000,2017-03-10 00:00:00.000,4,"EP-13915",1,10,138,1849,2,99.98,0,56.99,42.991400000000006,"Low Value"
"CA-2017-101959",2017-02-28 00:00:00.000,2017-03-06 00:00:00.000,4,"DB-13660",1,10,361,427,2,9.84,0,5.12,4.7231999999999994,"Low Value"
"CA-2017-121258",2017-02-26 00:00:00.000,2017-03-03 00:00:00.000,4,"DB-13060",1,10,124,279,2,91.96,0,76.33,15.633199999999988,"Low Value"
"CA-2017-118521",2017-02-16 00:00:00.000,2017-02-20 00:00:00.000,4,"LF-17185",1,10,398,942,2,37.94,0,19.73,18.211199999999998,"Low Value"
"CA-2017-161333",2017-02-02 00:00:00.000,2017-02-07 00:00:00.000,4,"JL-15835",1,10,322,63,2,86.26,0,56.93,29.328400000000002,"Low Value"
"CA-2017-131653",2017-01-29 00:00:00.000,2017-02-05 00:00:00.000,4,"RD-19585",1,10,399,1345,2,5.22,0,2.82,2.4012,"Low Value"
"US-2017-120649",2017-01-20 00:00:00.000,2017-01-26 00:00:00.000,4,"JF-15490",1,10,605,1348,2,3.52,0,2.5,1.0208,"Low Value"
"CA-2017-152961",2017-01-15 00:00:00.000,2017-01-19 00:00:00.000,4,"SC-20095",1,10,473,1139,2,12.7,0,6.86,5.842,"Low Value"
"CA-2016-112578",2016-12-29 00:00:00.000,2017-01-02 00:00:00.000,4,"FO-14305",1,10,508,864,2,27.96,0,20.69,7.2696000000000005,"Low Value"
"CA-2016-122017",2016-12-29 00:00:00.000,2017-01-02 00:00:00.000,4,"CD-11920",1,10,620,874,2,81.96,0,59.01,22.9488,"Low Value"
"CA-2016-148684",2016-12-25 00:00:00.000,2016-12-29 00:00:00.000,4,"TS-21655",1,10,183,1655,2,399.98,0,227.99,171.99140000000003,"Low Value"
"CA-2016-114860",2016-12-22 00:00:00.000,2016-12-28 00:00:00.000,4,"DN-13690",1,10,378,378,2,41.96,0,31.05,10.909600000000001,"Low Value"
"CA-2016-133795",2016-12-18 00:00:00.000,2016-12-24 00:00:00.000,4,"JE-15475",1,10,527,1744,2,72.64,0,50.85,21.791999999999994,"Low Value"
"US-2016-116442",2016-12-15 00:00:00.000,2016-12-22 00:00:00.000,4,"BP-11230",1,10,325,229,2,14.76,0,10.48,4.2803999999999984,"Low Value"
"CA-2016-129126",2016-12-14 00:00:00.000,2016-12-19 00:00:00.000,4,"PK-19075",1,10,399,480,2,5.76,0,2.94,2.8224,"Low Value"
"CA-2016-129126",2016-12-14 00:00:00.000,2016-12-19 00:00:00.000,4,"PK-19075",1,10,399,743,2,14.62,0,7.89,6.7251999999999992,"Low Value"
"CA-2016-144309",2016-12-10 00:00:00.000,2016-12-16 00:00:00.000,4,"CM-12235",1,10,607,795,2,18.54,0,9.83,8.7137999999999991,"Low Value"
"CA-2016-133340",2016-12-09 00:00:00.000,2016-12-13 00:00:00.000,4,"LH-17155",1,10,260,1512,2,59.98,0,34.79,25.1916,"Low Value"
"CA-2016-122063",2016-12-03 00:00:00.000,2016-12-07 00:00:00.000,4,"MM-17920",1,10,489,78,2,581.96,0,477.21,104.75279999999998,"Low Value"
"CA-2016-156748",2016-11-30 00:00:00.000,2016-12-06 00:00:00.000,4,"BS-11755",1,10,148,965,2,13.76,0,7.43,6.3295999999999992,"Low Value"
"US-2016-150035",2016-12-01 00:00:00.000,2016-12-05 00:00:00.000,4,"CL-11890",1,10,528,171,2,16.74,0,12.39,4.3523999999999994,"Low Value"
"CA-2016-113621",2016-12-01 00:00:00.000,2016-12-05 00:00:00.000,4,"JE-15745",1,10,498,187,2,172.5,0,120.75,51.749999999999986,"Low Value"
"CA-2016-105018",2016-11-28 00:00:00.000,2016-12-02 00:00:00.000,4,"SK-19990",1,10,177,1249,2,7.16,0,3.72,3.4368,"Low Value"
"CA-2016-107104",2016-11-26 00:00:00.000,2016-11-30 00:00:00.000,4,"MS-17365",1,10,322,1466,2,64.96,0,45.47,19.487999999999992,"Low Value"
"CA-2016-114895",2016-11-21 00:00:00.000,2016-11-28 00:00:00.000,4,"MV-18190",1,10,398,686,2,12.96,0,6.61,6.3504000000000005,"Low Value"
"CA-2016-130778",2016-11-19 00:00:00.000,2016-11-25 00:00:00.000,4,"ND-18370",1,10,318,760,2,8.74,0,6.47,2.2724,"Low Value"
"CA-2016-114104",2016-11-20 00:00:00.000,2016-11-24 00:00:00.000,4,"NP-18670",1,10,163,1240,2,14.62,0,7.75,6.8713999999999995,"Low Value"
"CA-2016-164511",2016-11-19 00:00:00.000,2016-11-24 00:00:00.000,4,"DJ-13630",1,10,400,1311,2,64.96,0,62.36,2.598399999999998,"Low Value"
"CA-2016-149482",2016-11-14 00:00:00.000,2016-11-19 00:00:00.000,4,"RR-19315",1,10,530,842,2,7.38,0,3.91,3.4686,"Low Value"
"CA-2016-166618",2016-11-14 00:00:00.000,2016-11-18 00:00:00.000,4,"DP-13000",1,10,398,1607,2,13.98,0,10.07,3.9144000000000005,"Low Value"
"CA-2016-139878",2016-11-11 00:00:00.000,2016-11-16 00:00:00.000,4,"LD-17005",1,10,150,1627,2,257.98,0,183.17,74.8142,"Low Value"
"CA-2016-116722",2016-11-11 00:00:00.000,2016-11-16 00:00:00.000,4,"LP-17080",1,10,530,378,2,41.96,0,31.05,10.909600000000001,"Low Value"
"CA-2016-128867",2016-11-03 00:00:00.000,2016-11-10 00:00:00.000,4,"CL-12565",1,10,593,1126,2,75.96,0,53.17,22.78799999999999,"Low Value"
"CA-2016-109365",2016-11-03 00:00:00.000,2016-11-08 00:00:00.000,4,"XP-21865",1,10,326,699,2,43.32,0,29.02,14.295599999999997,"Low Value"
"CA-2016-105291",2016-10-30 00:00:00.000,2016-11-04 00:00:00.000,4,"SP-20920",1,10,533,1325,2,3.62,0,2.43,1.1945999999999999,"Low Value"
"CA-2016-167290",2016-10-30 00:00:00.000,2016-11-04 00:00:00.000,4,"JF-15295",1,10,563,1020,2,11.68,0,8.18,3.5039999999999996,"Low Value"
"CA-2016-116596",2016-10-27 00:00:00.000,2016-10-31 00:00:00.000,4,"BW-11200",1,10,399,476,2,33.48,0,32.14,1.3391999999999982,"Low Value"
"CA-2016-161746",2016-10-21 00:00:00.000,2016-10-27 00:00:00.000,4,"CS-11950",1,10,322,289,2,19.96,0,14.37,5.5888000000000009,"Low Value"
"CA-2016-160220",2016-10-20 00:00:00.000,2016-10-26 00:00:00.000,4,"JS-16030",1,10,585,1699,2,191.98,0,140.15,51.834599999999995,"Low Value"
"CA-2016-145583",2016-10-13 00:00:00.000,2016-10-19 00:00:00.000,4,"LC-16885",1,10,503,1121,2,4.02,0,2.05,1.9697999999999998,"Low Value"
"CA-2016-155033",2016-10-07 00:00:00.000,2016-10-12 00:00:00.000,4,"CC-12475",1,10,327,787,2,10.56,0,5.49,5.0688,"Low Value"
"US-2016-125402",2016-09-25 00:00:00.000,2016-10-01 00:00:00.000,4,"DL-12865",1,10,317,1342,2,5.76,0,4.09,1.6703999999999999,"Low Value"
"US-2016-125402",2016-09-25 00:00:00.000,2016-10-01 00:00:00.000,4,"DL-12865",1,10,317,1006,2,29.6,0,14.8,14.8,"Low Value"
"US-2016-157728",2016-09-22 00:00:00.000,2016-09-28 00:00:00.000,4,"RC-19960",1,10,211,1491,2,97.98,0,70.55,27.434400000000011,"Low Value"
"CA-2016-142370",2016-09-19 00:00:00.000,2016-09-23 00:00:00.000,4,"TP-21130",1,10,111,719,2,5.04,0,4.89,0.15120000000000022,"Low Value"
"CA-2016-145905",2016-09-18 00:00:00.000,2016-09-23 00:00:00.000,4,"AM-10705",1,10,26,825,2,13.08,0,7.06,6.0168,"Low Value"
